reading_id,device_id,timestamp,pm25_raw,pm10_raw,co_raw,temperature,humidity,no2_mv,no2_raw
4572,device_05,2025-11-13 01:52:25.508638,0,0,280,29.1,66.6,674.9,655
4573,device_02,2025-11-13 01:52:45.002691,0,0,1103,32.2,53,894.7,919
4574,device_03,2025-11-13 01:53:01.260511,0,0,86,29.3,59,778.3,790
4575,device_04,2025-11-13 01:53:23.8953,0,0,17,30.2,62,851.6,867
4576,device_05,2025-11-13 01:53:25.292924,0,0,279,29.2,66.6,674.8,655
4577,device_02,2025-11-13 01:53:44.894403,0,0,1102,32.4,53,895.3,916
4578,device_03,2025-11-13 01:54:01.037811,0,0,86,29.7,59,779.3,791
4579,device_04,2025-11-13 01:54:24.058846,0,0,17,30.2,62,851.8,865
4580,device_05,2025-11-13 01:54:25.074312,0,0,280,29.2,66.6,676.4,653
4581,device_02,2025-11-13 01:54:44.842523,0,0,1103,32.3,53,895,916
4582,device_03,2025-11-13 01:55:01.084254,0,0,84,29.4,59,778.6,789
4583,device_04,2025-11-13 01:55:24.036235,0,0,19,30.2,62,853.3,869
4584,device_05,2025-11-13 01:55:25.094977,0,0,280,29.2,66.6,676.7,657
4585,device_02,2025-11-13 01:55:44.884987,0,0,1104,32.5,53,894.9,917
4586,device_03,2025-11-13 01:56:01.058823,0,0,85,29.6,59,780.3,791
4587,device_04,2025-11-13 01:56:24.433203,0,0,18,30.2,62,853,866
4588,device_05,2025-11-13 01:56:25.822911,0,0,280,29.2,66.6,680.6,662
4589,device_02,2025-11-13 01:56:44.843153,0,0,1103,32.4,53,893.4,917
4590,device_03,2025-11-13 01:57:01.065279,0,0,85,29.4,59,779.9,792
4591,device_04,2025-11-13 01:57:23.852682,0,0,19,30.2,62,854.2,866
4592,device_05,2025-11-13 01:57:25.105485,0,0,279,29.2,66.6,678.3,658
4593,device_02,2025-11-13 01:57:44.860656,0,0,1108,32.4,53,899.4,922
4594,device_03,2025-11-13 01:58:01.022095,0,0,85,29.5,59,781.3,796
4595,device_04,2025-11-13 01:58:24.064012,0,0,18,30.2,62.7,854.8,867
4596,device_05,2025-11-13 01:58:25.320207,0,0,278,29.2,66.6,678.7,657
4597,device_02,2025-11-13 01:58:44.841125,0,0,1105,32.6,53,895.3,920
4598,device_03,2025-11-13 01:59:01.142704,0,0,85,29.5,59,779,790
4599,device_04,2025-11-13 01:59:23.875032,0,0,16,30.2,63,852.7,869
4600,device_05,2025-11-13 01:59:25.177422,0,0,279,29.2,66.6,679.2,656
4601,device_02,2025-11-13 01:59:44.798861,0,0,1106,32.4,53,895.5,917
4602,device_03,2025-11-13 02:00:01.208619,0,0,85,29.4,59,779.7,792
4603,device_04,2025-11-13 02:00:24.107186,0,0,17,30.2,63,853.9,868
4604,device_05,2025-11-13 02:00:25.183067,0,0,277,29.2,66.6,677.6,658
4605,device_02,2025-11-13 02:00:44.879788,0,0,1107,32.6,53,896.7,917
4606,device_03,2025-11-13 02:01:01.009578,0,0,84,29.8,59,783,796
4607,device_04,2025-11-13 02:01:23.852631,0,0,18,30.2,63,853.1,870
4608,device_05,2025-11-13 02:01:25.115296,0,0,278,29.2,66.6,678.3,661
4609,device_02,2025-11-13 02:01:44.851299,0,0,1104,32.5,53,892.5,920
4610,device_03,2025-11-13 02:02:00.974225,0,0,85,29.4,59,782.9,793
4611,device_04,2025-11-13 02:02:24.632177,0,0,16,30.2,63,854.4,871
4612,device_05,2025-11-13 02:02:25.707249,0,0,278,29.3,66.6,678.7,657
4613,device_02,2025-11-13 02:02:44.935648,0,0,1104,32.5,53,896.3,915
4614,device_03,2025-11-13 02:03:00.954554,0,0,84,29.4,59,781.4,793
4615,device_04,2025-11-13 02:03:23.89517,0,0,18,30.2,63,854.7,869
4616,device_05,2025-11-13 02:03:25.121724,0,0,276,29.3,66.5,677.1,659
4617,device_02,2025-11-13 02:03:44.86833,0,0,1106,32.5,53,894,914
4618,device_03,2025-11-13 02:04:01.083164,0,0,84,29.4,59,781.4,794
4619,device_04,2025-11-13 02:04:24.645702,0,0,17,30.2,63,855.5,869
4620,device_05,2025-11-13 02:04:25.11065,41,48,276,29.3,66.5,678.9,658
4621,device_02,2025-11-13 02:04:44.860814,0,0,1106,32.3,53,890.5,917
4622,device_03,2025-11-13 02:05:01.25375,0,0,83,29.4,59,780.7,791
4623,device_04,2025-11-13 02:05:24.082233,0,0,16,30.2,63,854.5,867
4624,device_05,2025-11-13 02:05:25.142392,0,0,277,29.3,66.5,682.5,659
4625,device_02,2025-11-13 02:05:44.808795,0,0,1110,32.5,53,893.8,919
4626,device_03,2025-11-13 02:06:01.004671,0,0,84,29.5,59,780.5,795
4627,device_04,2025-11-13 02:06:24.007426,0,0,18,30.3,63,855.5,870
4628,device_05,2025-11-13 02:06:25.397857,0,0,276,29.3,66.5,679,660
4629,device_02,2025-11-13 02:06:44.844541,0,0,1109,32.4,53,892.8,923
4630,device_03,2025-11-13 02:07:01.001742,0,0,84,29.5,59,781.4,795
4631,device_04,2025-11-13 02:07:23.796929,0,0,19,30.7,63,855.1,871
4632,device_05,2025-11-13 02:07:25.398702,0,0,276,29.3,66.5,678.7,655
4633,device_02,2025-11-13 02:07:44.860426,0,0,1111,32.4,53,897.4,922
4634,device_03,2025-11-13 02:08:01.174857,23,24,84,29.3,59,782,794
4635,device_04,2025-11-13 02:08:24.058501,18,19,18,30.8,63,855.6,870
4636,device_05,2025-11-13 02:08:25.637258,0,0,276,29.3,66.4,679.1,659
4637,device_02,2025-11-13 02:08:45.008706,0,0,1108,32.5,53,897.3,921
4638,device_03,2025-11-13 02:09:01.016106,0,0,83,29.6,59,781.5,795
4639,device_04,2025-11-13 02:09:23.853717,0,0,16,30.8,63,853.6,867
4640,device_05,2025-11-13 02:09:25.075007,0,0,276,29.3,66.4,676.4,658
4641,device_02,2025-11-13 02:09:44.870667,0,0,1104,32.5,53,896.4,917
4642,device_03,2025-11-13 02:10:00.883996,0,0,82,29.3,59.5,780.1,789
4643,device_04,2025-11-13 02:10:24.098056,0,0,17,30.8,63,852.7,866
4644,device_05,2025-11-13 02:10:25.112311,0,0,276,29.3,66.4,678.7,657
4645,device_02,2025-11-13 02:10:44.803569,0,0,1107,32.5,53,895.4,915
4646,device_03,2025-11-13 02:11:01.853222,0,0,84,29.3,59.7,779.4,790
4647,device_04,2025-11-13 02:11:23.889165,0,0,17,30.8,63,855.5,868
4648,device_05,2025-11-13 02:11:25.061791,0,0,276,29.3,66.4,678.8,659
4649,device_02,2025-11-13 02:11:44.84433,0,0,1107,32.5,53,892.8,917
4650,device_03,2025-11-13 02:12:01.230789,0,0,83,29.3,59.6,776.2,786
4651,device_04,2025-11-13 02:12:24.224801,0,0,17,30.8,63,854.2,869
4652,device_05,2025-11-13 02:12:25.715405,0,0,275,29.3,66.4,679.4,661
4653,device_02,2025-11-13 02:12:45.136844,0,0,1111,32.5,53.1,895.5,923
4654,device_03,2025-11-13 02:13:01.136516,26,26,82,29.4,59.6,780.8,791
4655,device_04,2025-11-13 02:13:23.880272,0,0,18,30.8,63,854.5,869
4656,device_05,2025-11-13 02:13:25.187937,0,0,275,29.3,66.3,680.6,661
4657,device_02,2025-11-13 02:13:44.811437,33,38,1108,32.6,53,894.4,921
4658,device_03,2025-11-13 02:14:00.920487,26,26,84,29.5,59.7,779.6,791
4659,device_04,2025-11-13 02:14:24.472446,22,23,18,30.8,63,857.7,871
4660,device_05,2025-11-13 02:14:25.128857,0,0,274,29.3,66.3,679.8,660
4661,device_02,2025-11-13 02:14:44.800239,0,0,1109,32.4,53,895.9,921
4662,device_03,2025-11-13 02:15:01.030234,0,0,84,29.4,59.8,780.9,796
4663,device_04,2025-11-13 02:15:23.888962,0,0,16,30.8,63,856.4,870
4664,device_05,2025-11-13 02:15:25.113108,0,0,274,29.4,66.3,680.4,658
4665,device_02,2025-11-13 02:15:44.86404,0,0,1110,32.6,53.2,897.8,918
4666,device_03,2025-11-13 02:16:00.956867,0,0,82,29.5,59.7,783,796
4667,device_04,2025-11-13 02:16:24.07007,0,0,17,30.8,63,856.3,870
4668,device_05,2025-11-13 02:16:25.128332,0,0,274,29.4,66.2,679.7,660
4669,device_02,2025-11-13 02:16:45.03827,0,0,1109,32.6,53.2,896.1,924
4670,device_03,2025-11-13 02:17:01.057557,0,0,83,29.4,60,784.8,801
4671,device_04,2025-11-13 02:17:23.798896,0,0,16,30.8,63,855.9,874
4672,device_05,2025-11-13 02:17:25.095051,0,0,275,29.4,66.2,680.5,661
4673,device_02,2025-11-13 02:17:44.80053,0,0,1112,32.4,53.2,896.3,920
4674,device_03,2025-11-13 02:18:01.162527,0,0,82,29.5,60,782.1,793
4675,device_04,2025-11-13 02:18:24.128654,0,0,15,30.8,63,858.1,874
4676,device_05,2025-11-13 02:18:25.113563,0,0,274,29.4,66.2,682.2,660
4677,device_02,2025-11-13 02:18:45.058096,0,0,1109,32.4,53,896.2,921
4678,device_03,2025-11-13 02:19:00.908014,0,0,84,29.5,60,787.2,799
4679,device_04,2025-11-13 02:19:24.018183,0,0,17,30.8,63,858.6,872
4680,device_05,2025-11-13 02:19:25.158729,0,0,273,29.4,66.2,682.4,664
4681,device_02,2025-11-13 02:19:45.012975,36,40,1109,32.4,53.1,897.9,925
4682,device_03,2025-11-13 02:20:01.1745,0,0,83,29.4,60,783.2,795
4683,device_04,2025-11-13 02:20:24.059161,19,19,18,30.8,63,860.3,874
4684,device_05,2025-11-13 02:20:25.081703,0,0,275,29.4,66.2,687.5,667
4685,device_02,2025-11-13 02:20:44.875137,0,0,1112,32.3,53,901,922
4686,device_03,2025-11-13 02:21:00.892477,0,0,81,29.4,60,780.9,791
4687,device_04,2025-11-13 02:21:23.981356,0,0,18,30.8,63,859.5,875
4688,device_05,2025-11-13 02:21:25.214619,0,0,274,29.5,66.1,682.1,659
4689,device_02,2025-11-13 02:21:44.825476,0,0,1113,32.5,53,897.6,929
4690,device_03,2025-11-13 02:22:01.173567,0,0,83,30.1,59.2,784.4,798
4691,device_04,2025-11-13 02:22:24.498951,0,0,17,30.8,63,857,874
4692,device_05,2025-11-13 02:22:25.120576,0,0,273,29.5,66.1,681.1,665
4693,device_02,2025-11-13 02:22:44.792518,0,0,1111,32.4,53.2,899.3,925
4694,device_03,2025-11-13 02:23:00.944533,0,0,81,30.5,59,782.6,799
4695,device_04,2025-11-13 02:23:23.833808,0,0,17,30.8,63,860.1,872
4696,device_05,2025-11-13 02:23:25.128179,0,0,275,29.5,66,681.2,660
4697,device_02,2025-11-13 02:23:44.848766,0,0,1112,32.4,53,903,927
4698,device_03,2025-11-13 02:24:00.915027,25,25,83,30.4,59,785.7,803
4699,device_04,2025-11-13 02:24:24.07393,0,0,18,30.8,63,859.5,874
4700,device_05,2025-11-13 02:24:25.71135,0,0,273,29.5,66,682.3,665
4701,device_02,2025-11-13 02:24:44.816439,0,0,1112,32.3,53,902.1,927
4702,device_04,2025-11-13 02:25:23.855736,0,0,17,30.8,63,861.1,875
4703,device_05,2025-11-13 02:25:25.132176,0,0,273,29.6,66,683.9,665
4704,device_05,2025-11-13 02:26:25.341293,0,0,274,29.6,66,685.3,664
4705,device_03,2025-11-13 02:30:01.137194,0,0,73,30.5,59,797.2,810
4706,device_02,2025-11-13 02:30:45.498668,0,0,1116,32.5,53,912.8,941
4707,device_03,2025-11-13 02:31:01.030855,0,0,79,30.3,59,792.9,809
4708,device_04,2025-11-13 02:31:23.82942,0,0,14,30.8,63,868,883
4709,device_02,2025-11-13 02:31:44.895433,0,0,1110,32.4,53,895.6,922
4710,device_03,2025-11-13 02:32:00.961216,0,0,79,30.4,59,791.1,808
4711,device_04,2025-11-13 02:32:24.374926,0,0,16,30.8,63,863.4,880
4712,device_05,2025-11-13 02:32:25.131864,0,0,259,29.8,65.8,687.4,669
4713,device_02,2025-11-13 02:32:45.046374,0,0,1113,32.4,53,897.8,925
4714,device_03,2025-11-13 02:33:00.944713,0,0,81,30.4,59,796.4,810
4715,device_04,2025-11-13 02:33:23.864845,0,0,16,31,63,862.1,877
4716,device_05,2025-11-13 02:33:25.139058,0,0,268,29.8,65.7,682.7,664
4717,device_02,2025-11-13 02:33:44.84257,0,0,1112,32.5,53,901.9,931
4718,device_03,2025-11-13 02:34:00.93956,0,0,81,30.5,59,792.2,808
4719,device_04,2025-11-13 02:34:23.953929,0,0,16,31.3,63,865.8,883
4720,device_05,2025-11-13 02:34:25.732831,0,0,270,29.8,65.7,682.4,663
4721,device_02,2025-11-13 02:34:45.057032,0,0,1113,32.5,53,903.2,931
4722,device_03,2025-11-13 02:35:01.167358,0,0,82,30.4,59,793.3,811
4723,device_04,2025-11-13 02:35:24.005938,0,0,16,31.3,63,865.4,882
4724,device_05,2025-11-13 02:35:25.849621,0,0,271,29.8,65.6,688.1,668
4725,device_02,2025-11-13 02:35:45.120698,0,0,1117,32.5,53,906.7,930
4726,device_03,2025-11-13 02:36:01.070147,0,0,82,30.5,59,797.9,812
4727,device_04,2025-11-13 02:36:23.806872,0,0,16,31.3,63,868.3,884
4728,device_05,2025-11-13 02:36:25.183747,0,0,271,29.9,65.6,685.6,665
4729,device_02,2025-11-13 02:36:44.810243,0,0,1117,32.5,53,904.8,935
4730,device_03,2025-11-13 02:37:01.02108,0,0,81,30.4,59,796.3,813
4731,device_04,2025-11-13 02:37:23.83611,0,0,15,31.3,63,867.6,883
4732,device_05,2025-11-13 02:37:25.235021,0,0,272,29.9,65.6,686.6,665
4733,device_02,2025-11-13 02:37:44.844084,0,0,1113,32.5,53,906.1,935
4734,device_03,2025-11-13 02:38:00.921685,0,0,81,30.6,59,795.4,811
4735,device_04,2025-11-13 02:38:24.051791,0,0,16,31.3,63,865.8,883
4736,device_05,2025-11-13 02:38:25.200951,0,0,272,29.9,65.7,683.8,665
4737,device_02,2025-11-13 02:38:44.818723,0,0,1115,32.4,53,906.4,933
4738,device_03,2025-11-13 02:39:01.510161,0,0,82,30.6,59,796.6,811
4739,device_04,2025-11-13 02:39:23.877785,0,0,16,31.3,63,868.3,884
4740,device_05,2025-11-13 02:39:25.193526,0,0,272,29.9,65.7,684.8,667
4741,device_02,2025-11-13 02:39:45.024102,0,0,1116,32.4,53,906.4,932
4742,device_03,2025-11-13 02:40:01.185503,0,0,81,30.7,59,796.2,814
4743,device_04,2025-11-13 02:40:24.071753,0,0,17,31.3,63,865.7,882
4744,device_05,2025-11-13 02:40:25.123419,0,0,272,29.9,65.7,686.7,671
4745,device_02,2025-11-13 02:40:44.917168,0,0,1116,32.6,53,909.1,934
4746,device_03,2025-11-13 02:41:00.966684,23,6147,80,30.5,59,797.3,813
4747,device_04,2025-11-13 02:41:24.060702,0,0,17,31.3,63,868.1,886
4748,device_05,2025-11-13 02:41:25.153742,0,0,272,29.9,65.8,688.8,670
4749,device_02,2025-11-13 02:41:44.850967,0,0,1116,32.5,53,907.8,935
4750,device_03,2025-11-13 02:42:01.043955,0,0,81,30.5,59,798.4,816
4751,device_04,2025-11-13 02:42:24.428853,0,0,16,31.3,63,870.5,884
4752,device_05,2025-11-13 02:42:25.21382,0,0,272,29.9,65.8,689.3,668
4753,device_02,2025-11-13 02:42:45.041591,0,0,1120,32.4,53,909.8,937
4754,device_03,2025-11-13 02:43:00.959052,0,0,80,30.5,59,798.1,817
4755,device_04,2025-11-13 02:43:24.003525,0,0,17,31.3,63,870,886
4756,device_05,2025-11-13 02:43:25.66294,0,0,271,29.9,65.7,686.2,669
4757,device_02,2025-11-13 02:43:44.946437,0,0,1118,32.5,53,907.3,936
4758,device_03,2025-11-13 02:44:01.01089,0,0,81,30.6,59,799.9,815
4759,device_04,2025-11-13 02:44:24.232592,0,0,17,31.3,63,869.7,888
4760,device_05,2025-11-13 02:44:25.190805,0,0,270,29.9,65.7,687,667
4761,device_02,2025-11-13 02:44:44.81584,0,0,1117,32.5,53,905.6,931
4762,device_03,2025-11-13 02:45:01.080125,0,0,80,30.4,59,796.7,812
4763,device_04,2025-11-13 02:45:23.940663,0,0,17,31.3,63,869.5,887
4764,device_05,2025-11-13 02:45:25.328269,0,0,271,29.9,65.7,685.8,665
4765,device_02,2025-11-13 02:45:45.009402,0,0,1119,32.3,53,909.4,935
4766,device_03,2025-11-13 02:46:01.251957,29,29,81,30.7,59,799.4,817
4767,device_04,2025-11-13 02:46:24.430241,0,0,17,31.3,63,870.9,888
4768,device_05,2025-11-13 02:46:25.164795,0,0,272,29.9,65.6,683.1,666
4769,device_02,2025-11-13 02:46:44.837714,0,0,1121,32.2,53,916.9,948
4770,device_03,2025-11-13 02:47:00.973591,0,0,81,30.5,59,797.2,813
4771,device_04,2025-11-13 02:47:24.401346,20,20,17,31.3,63,871,886
4772,device_05,2025-11-13 02:47:25.175293,0,0,272,29.9,65.6,684.7,670
4773,device_02,2025-11-13 02:47:44.907863,0,0,1120,32.5,53,909.5,936
4774,device_03,2025-11-13 02:48:00.954659,0,0,80,30.6,59,797.5,813
4775,device_04,2025-11-13 02:48:23.965072,0,0,17,31.3,63,872.6,887
4776,device_05,2025-11-13 02:48:25.143912,36,39,272,30,65.5,687.6,672
4777,device_02,2025-11-13 02:48:44.925293,0,0,1118,32.3,53,907.8,937
4778,device_03,2025-11-13 02:49:00.941464,0,0,80,30.5,59,799.9,819
4779,device_04,2025-11-13 02:49:23.912669,0,0,17,31.3,63,871.5,889
4780,device_05,2025-11-13 02:49:25.824089,35,38,272,30,65.5,689.3,671
4781,device_02,2025-11-13 02:49:44.942804,0,0,1119,32.4,53,910.6,937
4782,device_03,2025-11-13 02:50:00.98549,0,0,81,30.5,59,801.1,816
4783,device_04,2025-11-13 02:50:24.098961,0,0,16,31.3,63,870.9,888
4784,device_05,2025-11-13 02:50:25.183983,0,0,272,30,65.5,689.6,671
4785,device_02,2025-11-13 02:50:44.864306,0,0,1127,32.3,53,916.4,947
4786,device_03,2025-11-13 02:51:00.96788,0,0,80,30.4,59,797.7,812
4787,device_04,2025-11-13 02:51:23.980202,0,0,17,31.3,63,872.3,889
4788,device_05,2025-11-13 02:51:25.27926,0,0,271,30,65.5,688.3,670
4789,device_02,2025-11-13 02:51:44.90416,0,0,1120,32.5,53,909.8,937
4790,device_03,2025-11-13 02:52:01.173936,0,0,79,30.6,59,799.7,816
4791,device_04,2025-11-13 02:52:23.880353,0,0,16,31.3,63,871.4,890
4792,device_05,2025-11-13 02:52:25.462031,0,0,272,30,65.5,689.9,669
4793,device_02,2025-11-13 02:52:44.885551,37,41,1123,32.4,53,915.3,944
4794,device_03,2025-11-13 02:53:01.160541,0,0,80,30.6,59,799.6,815
4795,device_04,2025-11-13 02:53:24.540322,0,0,15,31.3,63,871.7,886
4796,device_05,2025-11-13 02:53:25.139773,0,0,271,30,65.5,688.4,671
4797,device_02,2025-11-13 02:53:44.845324,0,0,1119,32.4,53,908.8,938
4798,device_03,2025-11-13 02:54:00.963086,0,0,79,30.5,59,799.6,818
4799,device_04,2025-11-13 02:54:24.127897,0,0,16,31.3,63,871.1,889
4800,device_05,2025-11-13 02:54:25.564796,0,0,270,30,65.5,691.2,671
4801,device_02,2025-11-13 02:54:44.863101,0,0,1122,32.5,53,910.8,936
4802,device_03,2025-11-13 02:55:00.950031,0,0,79,30.6,59,801.2,817
4803,device_04,2025-11-13 02:55:24.017286,0,0,16,31.3,63,870.9,887
4804,device_05,2025-11-13 02:55:25.772023,0,0,272,30,65.5,691.4,671
4805,device_02,2025-11-13 02:55:44.865636,0,0,1120,32.5,53,910.5,938
4806,device_03,2025-11-13 02:56:00.983352,0,0,79,30.5,59,800.2,816
4807,device_04,2025-11-13 02:56:24.414009,0,0,17,31.3,63,871.1,886
4808,device_05,2025-11-13 02:56:25.20172,0,0,270,30,65.5,690.6,672
4809,device_02,2025-11-13 02:56:45.05244,0,0,1120,33.3,52.8,911.2,940
4810,device_03,2025-11-13 02:57:00.976874,0,0,79,30.4,59,801.3,821
4811,device_04,2025-11-13 02:57:23.946043,0,0,15,31.3,63,873.2,891
4812,device_05,2025-11-13 02:57:25.218525,0,0,271,30,65.5,692,673
4813,device_02,2025-11-13 02:57:45.041236,0,0,1123,33.5,52.7,911.5,938
4814,device_03,2025-11-13 02:58:01.001955,0,0,80,30.6,59,801.7,820
4815,device_04,2025-11-13 02:58:23.877981,0,0,15,31.3,63,873.2,891
4816,device_05,2025-11-13 02:58:25.597059,0,0,271,30.1,65.5,691.2,674
4817,device_02,2025-11-13 02:58:44.886194,0,0,1122,33.5,53,914.2,944
4818,device_03,2025-11-13 02:59:01.021056,0,0,79,30.3,59,802.4,822
4819,device_04,2025-11-13 02:59:24.040286,0,0,16,31.3,63,874.7,891
4820,device_05,2025-11-13 02:59:25.246595,35,39,271,30.1,65.5,690.9,677
4821,device_02,2025-11-13 02:59:45.07619,0,0,1123,33.4,52.9,909.9,940
4822,device_03,2025-11-13 03:00:00.957195,0,0,79,30.4,59,803.3,820
4823,device_04,2025-11-13 03:00:24.509827,0,0,15,31.3,63,871.5,893
4824,device_05,2025-11-13 03:00:25.345188,35,39,271,30.1,65.5,693,677
4825,device_02,2025-11-13 03:00:44.859788,0,0,1124,33.4,52.8,912.5,940
4826,device_03,2025-11-13 03:01:00.990936,0,0,80,30.6,59,805.4,820
4827,device_04,2025-11-13 03:01:23.935055,0,0,16,31.6,63,874.7,891
4828,device_05,2025-11-13 03:01:25.273895,0,0,271,30.1,65.5,694.6,678
4829,device_02,2025-11-13 03:01:44.902195,0,0,1122,33.3,53,912.7,941
4830,device_03,2025-11-13 03:02:01.018414,0,0,79,30.3,59,802.5,820
4831,device_04,2025-11-13 03:02:24.281226,0,0,16,31.8,63,875,893
4832,device_05,2025-11-13 03:02:25.655021,0,0,271,30.2,65.5,694.1,676
4833,device_02,2025-11-13 03:02:44.865401,0,0,1126,33.5,52.9,914.1,941
4834,device_03,2025-11-13 03:03:00.979287,0,0,79,30.2,59,803.4,822
4835,device_04,2025-11-13 03:03:23.904228,0,0,18,31.8,63,874.9,894
4836,device_05,2025-11-13 03:03:25.207748,0,0,271,30.2,65.5,692.5,676
4837,device_02,2025-11-13 03:03:44.893318,0,0,1125,33.5,52.6,912.4,942
4838,device_03,2025-11-13 03:04:01.171075,0,0,80,30.3,59,805.9,821
4839,device_04,2025-11-13 03:04:24.134575,0,0,16,31.8,63,874.4,892
4840,device_05,2025-11-13 03:04:25.370535,0,0,269,30.2,65.5,691.2,678
4841,device_02,2025-11-13 03:04:45.028102,0,0,1123,33.4,53,912.5,941
4842,device_03,2025-11-13 03:05:01.010723,0,0,79,30.5,59,805.1,824
4843,device_04,2025-11-13 03:05:23.958081,0,0,17,31.8,63,876.2,891
4844,device_05,2025-11-13 03:05:25.393067,0,0,270,30.2,65.5,691.8,672
4845,device_02,2025-11-13 03:05:44.885831,0,0,1127,33.4,53,914.2,940
4846,device_03,2025-11-13 03:06:00.979836,0,0,79,30.6,59,805.6,824
4847,device_04,2025-11-13 03:06:24.71256,0,0,16,31.8,63,874.6,890
4848,device_05,2025-11-13 03:06:25.887771,0,0,270,30.2,65.4,691.4,678
4849,device_02,2025-11-13 03:06:44.874466,0,0,1127,33.5,52.8,913.2,946
4850,device_03,2025-11-13 03:07:01.016208,0,0,79,30.6,59,806.3,823
4851,device_04,2025-11-13 03:07:24.105159,0,0,16,31.8,63,873.7,893
4852,device_05,2025-11-13 03:07:25.289955,0,0,269,30.3,65.3,692.3,677
4853,device_02,2025-11-13 03:07:44.872353,0,0,1127,33.5,52.5,917.7,949
4854,device_03,2025-11-13 03:08:01.345912,0,0,78,30.6,59,806.2,825
4855,device_04,2025-11-13 03:08:24.504732,0,0,16,31.8,63,874.5,893
4856,device_05,2025-11-13 03:08:25.914555,0,0,269,30.3,65.3,695.5,677
4857,device_02,2025-11-13 03:08:45.055632,0,0,1125,33.6,52.4,916.1,946
4858,device_03,2025-11-13 03:09:00.989923,0,0,77,30.4,59,807.4,825
4859,device_04,2025-11-13 03:09:23.961212,0,0,16,31.8,63,875.9,895
4860,device_05,2025-11-13 03:09:25.529027,0,0,269,30.3,65.3,693.8,679
4861,device_02,2025-11-13 03:09:44.882038,0,0,1124,33.6,52,914.3,940
4862,device_03,2025-11-13 03:10:00.961699,0,0,77,30.5,59,807.1,823
4863,device_04,2025-11-13 03:10:24.168145,0,0,15,31.8,63,877.9,897
4864,device_05,2025-11-13 03:10:25.762959,0,0,269,30.3,65.2,695.1,679
4865,device_02,2025-11-13 03:10:44.876468,0,0,1126,33.5,52.2,909.6,941
4866,device_03,2025-11-13 03:11:00.981894,0,0,78,30.5,59,806.2,826
4867,device_04,2025-11-13 03:11:23.961208,0,0,16,31.8,63,877.7,895
4868,device_05,2025-11-13 03:11:25.165843,0,0,270,30.3,65.2,695.5,678
4869,device_02,2025-11-13 03:11:44.895742,0,0,1125,33.6,52,914,941
4870,device_03,2025-11-13 03:12:00.981839,0,0,78,30.2,59,805.2,824
4871,device_04,2025-11-13 03:12:24.533409,0,0,16,31.8,62.7,877.5,896
4872,device_05,2025-11-13 03:12:25.212563,0,0,270,30.4,65.1,698.9,686
4873,device_02,2025-11-13 03:12:44.888507,0,0,1128,33.5,52,917.1,942
4874,device_03,2025-11-13 03:13:01.07753,0,0,77,30.2,59,807.8,825
4875,device_04,2025-11-13 03:13:23.954923,0,0,15,31.8,62,878.3,895
4876,device_05,2025-11-13 03:13:25.221803,0,0,270,30.4,65.1,696.9,678
4877,device_02,2025-11-13 03:13:44.975892,0,0,1125,33.4,52,916.1,945
4878,device_03,2025-11-13 03:14:01.026481,0,0,78,30.6,59,806.1,827
4879,device_04,2025-11-13 03:14:24.663166,0,0,15,31.8,62,877.5,896
4880,device_05,2025-11-13 03:14:25.757632,0,0,270,30.4,65.1,694.7,678
4881,device_02,2025-11-13 03:14:45.076271,0,0,1127,33.5,52,916.7,943
4882,device_03,2025-11-13 03:15:01.118516,0,0,78,30.5,59,808,824
4883,device_04,2025-11-13 03:15:23.946146,0,0,16,31.8,62,876.7,896
4884,device_05,2025-11-13 03:15:25.187567,0,0,269,30.4,65.1,696.2,681
4885,device_02,2025-11-13 03:15:44.883297,0,0,1128,33.5,52,917.4,944
4886,device_03,2025-11-13 03:16:01.554459,0,0,78,30.4,59,808.1,824
4887,device_04,2025-11-13 03:16:24.271336,0,0,17,31.8,62,878.1,895
4888,device_05,2025-11-13 03:16:25.217962,0,0,269,30.4,65.1,696.9,679
4889,device_02,2025-11-13 03:16:44.901003,0,0,1127,33.3,52,915.7,948
4890,device_03,2025-11-13 03:17:01.623851,0,0,78,30.5,59,809,831
4891,device_04,2025-11-13 03:17:23.914355,0,0,16,31.8,62,878.4,899
4892,device_05,2025-11-13 03:17:25.280674,0,0,270,30.4,65.1,698.4,682
4893,device_02,2025-11-13 03:17:45.085288,0,0,1130,33.5,52,913.4,943
4894,device_03,2025-11-13 03:18:00.955928,0,0,78,30.6,59,809.9,827
4895,device_04,2025-11-13 03:18:23.891527,0,0,16,31.8,62,879.4,897
4896,device_05,2025-11-13 03:18:25.928095,0,0,269,30.5,65,698.6,681
4897,device_02,2025-11-13 03:18:45.040323,0,0,1128,33.5,52,915.7,945
4898,device_03,2025-11-13 03:19:00.968724,0,0,77,30.5,59,808.7,828
4899,device_04,2025-11-13 03:19:24.044945,0,0,14,31.8,62,881,897
4900,device_05,2025-11-13 03:19:25.184894,0,0,269,30.5,65,694.6,681
4901,device_02,2025-11-13 03:19:44.883522,0,0,1127,33.5,52,916.5,947
4902,device_03,2025-11-13 03:20:00.988061,0,0,77,30.5,59,809,829
4903,device_04,2025-11-13 03:20:24.49266,0,0,15,31.8,62,878.1,898
4904,device_05,2025-11-13 03:20:25.168948,0,0,269,30.5,65,696.7,681
4905,device_02,2025-11-13 03:20:45.057757,0,0,1131,33.5,52,918,943
